,timestamp,lat,long,flight number,k_mean
27896,1619438380.0,10.992336505207115,107.31168252603558,QH1335,0
27897,1619438093.0,10.98794993718436,107.31282478014523,QH1501,0
27898,1619404590.0,11.056599376416829,107.29127950113346,QH151,0
27899,1619411060.0,10.269986190914794,106.24328730304931,QH1522,1
27900,1619398383.0,10.27408133564383,106.23784209886888,QH1524,1
27901,1619437558.0,10.30466134033825,106.2004249145736,QH1526,1
27902,1619450977.0,11.050692202026,107.29345045887943,QH1541,0
27903,1619433493.0,10.98964513877804,107.31238703674144,QH1547,0
27904,1619448378.0,10.990538613265729,107.3121544530629,QH1563,0
27905,1619395508.0,11.161160389041031,107.24185662246563,QH157,0
27906,1619422270.0,11.110671792123416,107.26843248504537,QH171,0
27907,1619402626.0,10.990538613265729,107.3121544530629,QH1721,0
27908,1619453299.0,11.050307600304697,107.29358966692058,QH191,0
27909,1619397369.0,10.987635182586237,107.3129055477587,QH201,0
27910,1619405368.0,11.07958771652262,107.282233910727,QH203,0
27911,1619406752.0,11.159579264686322,107.2427723529151,QH207,0
27912,1619414296.0,10.99467990014268,107.31105955064209,QH211,0
27913,1619429725.0,11.250525340116324,107.17993433248546,QH241,0
27914,1619440008.0,10.990913940264484,107.3120563655951,QH243,0
27915,1619454245.0,10.987026288652489,107.31306134018912,QH245,0
27916,1619449702.0,10.988505669973746,107.31268178659666,QH247,0
27917,1619453595.0,10.990783891778534,107.31209037807608,QH281,0
27918,1619455953.0,11.085046156814569,106.02238460796356,QR8010,2
27919,1619393948.0,11.099001977517274,106.02849637455166,QR8972,2
27920,1619406754.0,10.263203209648218,106.25256256771856,SQ178,1
27921,1619427374.0,10.134859180213684,106.64971836042736,TR302,3
27922,1619423070.0,11.255677601033362,107.17567760103336,VJ121,0
27923,1619412525.0,11.053589872581012,107.29239324838734,VJ123,0
27924,1619398210.0,11.141440451576624,107.25288090315324,VJ125,0
27925,1619401470.0,11.123971072096095,107.26194937616818,VJ127,0
27926,1619408024.0,11.030432811847236,107.30043281184724,VJ129,0
27927,1619414118.0,11.04362728289032,107.29596624247742,VJ133,0
27928,1619394620.0,11.050459822515098,107.29353460065896,VJ135,0
27929,1619413354.0,11.125681088078023,107.26108974092485,VJ137,0
27930,1619425294.0,11.26770249173424,107.16540498346848,VJ139,0
27931,1619445321.0,11.037931255658089,107.29793125565809,VJ143,0
27932,1619420370.0,11.093467030623527,107.27630013648384,VJ145,0
27933,1619378123.0,11.28105049578633,107.15341918381304,VJ149,0
27934,1619454007.0,10.99355974136862,107.31135844821172,VJ151,0
27935,1619411714.0,10.99061021655104,107.31213575792864,VJ153,0
27936,1619447589.0,10.990482048002937,107.31216921601322,VJ155,0
